index,taskId,language,description,context,topic_id,word_count
481,4355,2WV9KZVYxSm7U7fnARBA33,DE,beantwort frage beschreibung schreibst erwartung fuhrungsrol nenn mindester,"RIGHT: Begleitung bei Veränderungen, Die Rollen der Mitarbeiter und ihre Persönlichkeiten erkennen und dabei klare Entscheidungen treffen können und insgesamt auf allen Ebenen klar kommunizieren und sich an den Gesprächspartner anpassen können, Beruhigung und Orientierung, Begleitung bei Veränderungen, Die Erwartung an die Führungsrolle ist, dass sie das Know-how und die Fähigkeiten mitbringt, um Veränderungen zu begleiten, die notwendigen Veränderungen zu identifizieren und den Kontext zu erkennen, in dem die Veränderung am besten stattfinden kann, Führungsrolle, Mitarbeiter unterstützen, ermutigen und assistieren, Führen, orientieren, unterstützen, begleiten, ermutigen.
WRONG: unparteiisch, eine Person, die die Situation analysiert und ihre Komfortzone verlässt, was von einer Führungskraft erwartet wird, Kommunikation,",4988.0,8
482,4356,aTDl9EtgteD8KWmR1AIUE2,DE,beantwort frage method benennst kommunikationsmaßnehmen wurdest einfuhr personlich bedurfniss mensch zusatzlich unterstutzung ermitteln,"RIGHT: Persönliche Interviews
WRONG: Interview, informeller Austausch",4984.0,13
483,4358,9Qlbp7ygsvM9XxNp9XWens,DE,schreib satz perfekt beginn markiert satzteil abhol paket letzen woch,,,10
484,4359,86UlMNG9yMv6HlP2gwA7BD,DE,schreib satz perfekt beginn markiert satzteil einkaufen fur essen eltern,,,10
485,4360,7351MeDHkbdasSE1Zqc6X1,DE,schreib satz perfekt beginn markiert satzteil ankommen uhr,,,8
486,4361,50VRu3XHJbB7VDKkYPteKG,DE,schreib satz perfekt beginn markiert satzteil abfliegen spat flugzeug,,,9
487,4362,6gyZvln85eqaVGuVviVqq8,DE,schreib satz perfekt beginn markiert satzteil einzieh villa eltern,,,9
488,4364,93ciT687qzK7wwztmyo3FW,DE,schreib satz prasen beginn markiert satzteil bluse gefallen frau f,,,10
489,4365,43pyZbOwlKd9KCo1m92y2S,DE,schreib satz prateritum fruh gehen oft sport,,,7
490,4366,2p5Mk3RoZrcaaVHksLPz3u,DE,schreib satz prateritum vergangenheit laufen mensch mehr fuß,,,8
491,4367,RBapma10am8bRYtz9GPMU,DE,schreib satz prateritum damal tragen lang haar,,,7
492,4368,1yjPgYdEwYp6QIR27uc1K6,DE,schreib satz prateritum gestern kommen viel leut versammlung,,,8
493,4369,bsGPClmNxCavOMwhz66N2,DE,schreib satz prateritum wochenend liegen feriengast strand,,,7
494,4370,7eNLWMTTVw25DzhXee90tS,DE,schreib satz prateritum gestern sehen neu film,,,7
495,4371,1KNsHkZklHs98RezYXSOQa,DE,schreib satz prateritum damal geben geldschein,,,6
496,4372,6WQNq26q6D271GRDXcA6BM,DE,schreib satz passiv prasen arzt operieren knie,,,7
497,4373,6r1ZJZyjJtS88OJQiiiBwL,DE,schreib satz passiv prasen schuler lesen buch,,,7
498,4374,aVD0P08YSxs5PKxwxW2GpB,DE,schreib satz passiv prasen frau kaufen tasch,,,7
499,4375,7qP4huiagGu6T2hov2pl6R,DE,schreib satz passiv prasen polizist fangen dieb,,,7
500,4376,a2d5sPh9xt29j1eNdCez2S,DE,schreib satz passiv prasen wasch waschen,,,6
501,4377,43gKm6gAalXamaX3dkCmZD,DE,schreib satz passiv prasen mull trennen,,,6
502,4378,3hzFvOyo4G8unsr9Asn55,DE,schreib satz passiv prasen tisch decken,,,6
503,4379,4hjBJwB3hos5V3eeGxcMwk,DE,schreib satz passiv prasen schnitzel brat,,,6
504,4381,2ZZNHyet4mp7hXUmWzmToi,DE,schreib satz konjunktiv klara gern schwisen,,,6
505,4382,6Zdqa7QH9Me6sHnFw6uotW,DE,schreib satz konjunktiv maria gern blond,,,6
506,4383,a2HUL9vSC9y8whJSKnVpmc,DE,schreib satz konjunktiv maria gut lehrerin,,,6
507,4384,997ez0nfXza9vXnK8AwA9Z,DE,schreib satz konjunktiv gern tanzen,,,5
508,4386,7MENr1D7Tv68543TvGYuAj,DE,schreib zwei satz hauptsatz relativsatz bu wart bu,,,8
509,4387,3Qhv9o4IFWX8vwpDTvvBO1,DE,schreib zwei satz hauptsatz relativsatz auto fahr auto,,,8
510,4388,1WxywYbl8oCao51Zpo1SD7,DE,schreib zwei satzen hauptsatz relativsatz hund nachbarin erzahlen hund,,,9
511,4389,3owxeMK8RVY5Xc63jFgwxV,DE,schreib zwei satzen hauptsatz relativsatz schuhen freuen uber schuhen,,,9
512,4390,QUD0kKPmL67x7B0jQTr58,DE,schreib zwei satzen hauptsatz relativsatz lauft hund lieben kind,,,9
513,4394,13nFcH2klA25QQp5wf0AMF,DE,schreib zwei satzen hauptsatz relativsatz sitzen student wunsch gluck,,,9
514,4396,6bvYPllLnb2a02uIxvh0M0,DE,beantwort frage wort art veranderung stellen schaffung onlin plattform zusammenhang coronaviru pandemi dar handeln revolutionar globalisiert,"RIGHT: unerwartet
WRONG: radikal, organisatorisch",4986.0,16
515,4397,9H83ui5Cpls7lVpCTZhzRR,DE,schreib satz prasen leyla parti absagen,,,6
516,4400,aiFacA52pmF7tDN3YCX2ZB,DE,schreib satz prateritum fruh reise mehr welt,,,7
517,4401,2XXPIBh92Vl9dMULQ3FYHt,DE,schreib satz prateritum lang zeit leben dinosauri erd,,,8
518,4402,2nwuhPsMP466vRSH9kQDVe,DE,schreib satz prateritum gestern fruh bringen alina kind schule,,,9
519,4403,4iHjZpiRisz5EFmRtjXyBy,DE,schreib satz prateritum fruher schlafen gut,,,6
520,4404,5sGfkCckj2z7Om9HOLFHV3,DE,schreib satz prateritum letzter woch helfen nachbar bei umzug,,,9
521,4405,8rZ2TqDKx28kJzTf8EFdo,DE,beantwort frage entsprechend method benennst method aktiv unterstutzung begleitung wurdest einsetzen mitarbeit neu gefordert fahigkeit entwickeln,"RICHTIG: Coaching-Technik
FALSCH: informelle Ausbildung",4989.0,16
522,4407,7W4YtFs5Ugk5VCTdYpSQvp,DE,nennen immer durchgefuhrten bericht uber erfolgreich leistung aufgrund veranderung,"RIGHT:
WRONG: Hervorhebung von Erfolgen",4987.0,9
523,4409,2vg7J87Jp3a6tRFQEV6k5w,DE,schreib zwei satzen hauptsatz relativsatz kandidatin wunsch seigen,,,8
524,4410,3XJfjnz6kkC5NZF5F7egmA,DE,schreib zwei satzen hauptsatz relativsatz treff david kenn lang,,,9
525,4411,6goSNGLaI3A9ebfffAnpMH,DE,schreib zwei satz hauptsatz relativsatz herd reparier,,,7
526,4413,7Uxh9A9SuKf9415rPMjkW6,DE,beantwort frage drei antwort angibst drei bedingung musse erfullt verhalt rahmen umstrukturierung unternehmen andern,"RIGHT: Bedürfnis nach Veränderung
Fähigkeit zur Veränderung
Veränderungsbereitschaft, Bedarf an Veränderungsfähigkeit
WRONG:",4984.0,14
527,4416,LyzgJOtHgx6aWiNmmvHNb,DE,nenn weniger wort beispiel fur technologisch wandel arbeitsmittel betreffen,"RIGHT: Entwicklung von KIs, Internet, gemeinsame elektronische Kalender statt Papier, Ersetzen von Papierakten durch elektronische Verwaltung, Nutzung einer gemeinsamen Anwendung für die Verfolgung von Akten und Terminen (z. B. OneNote).
WRONG: Installation von Scannern, Scannen, Wechsel von Produktionsmitteln, Digitalisierung",4983.0,9
528,4418,7Wbih0wfDAN6V6KryFPHhY,DE,schreib frage markieren satzteil fahrst wochenend fahrrad,,,7
529,4419,axfCux5F9rH79ALFSaGfKD,DE,schreib frage markieren satzteil tee schmecken gut,,,7
530,4420,2xGSBLWBXGK7cyEDVxD5vk,DE,schreib frage markieren satzteil laptop arbeiten schnell,,,7
531,4421,4lHe2AAPQKdarVM7WlF9pu,DE,schreib frage markieren satzteil auto fahrt langsam,,,7
532,4422,7FoAfs2ODs87simYLTBTrh,DE,schreib frage markieren satzteil brot schmecken gut,,,7
533,4424,7q6ye2ENYaz8cTWJ2NA3nf,DE,schreib frage markieren satzteil acht praposit stellen unterricht tisch,,,9
534,4433,urfimE1Qz48gYeBwUToyW,DE,infinitiv schreib satz denk bei infinitiv komma kim bleiben unterricht sitzen,,,11
535,4434,71zdmW68CztaunJrDI6lXw,DE,infinitiv schreib satz denk bei infinitiv komma kommen sehen vater,,,10
536,4435,3v0iTsJ33w6q3A8cOIsoz,DE,infinitiv schreib satz denk bei infinitiv komma singen hor nachbarin,,,10
537,4436,6U5AeMyfcsW93V10yTI4u3,DE,infinitiv schreib satz denk bei infinitiv komma lassen katz spielen balkon,,,11
538,4440,a1qoHKrnXvg6HIKdEzEhIh,DE,schreib zwei satzen hauptsatz relativsatz arbeiten frau verkaufen bucher,,,9
539,4441,2FQMwPdRMyp6Jrv7u8DlXt,DE,schreib zwei satzen hauptsatz relativsatz friseurin schneiden haar,,,8
540,4442,8hpJTMhKhAm7kbZVXHvXva,DE,schreib zwei satzen hauptsatz relativsatz chefin kommen uhr,,,8
541,4444,aFLduh4Z6iZa3c3lNG7D12,DE,nenn beispiel fur technisch entwicklung transportwesen,"RIGHT: Die Einführung von Elektrofahrzeugen als alternatives Transportmittel zum Straßenverkehr.
WRONG: Fußballübertragungen ansehen (VAR)?",4983.0,6
542,4445,7h8f9nExZtt7r8M3Ccet2q,DE,kommunikationsmaßnehmen informieren alexandra team uber herausforderung unangenehm hurd erwarten,"RIGHT:
WRONG: réunion, rapport à jour fixe",4989.0,9
543,4452,6rPOSl6rQGX7ZuAAqJMOP8,DE,verbind satz schreib prasen deshalb svenja auto kaputt reparieren heuen,,,10
544,4467,7s5PnnG8UVZ7FvKB0dQgWI,DE,schreib satz passiv prasen team auftrag ausfuhren,,,7
545,4468,a6c7eVuW3OeaSdVB1rph6x,DE,schreib satz passiv prasen kunstlerin geig spielen,,,7
546,4469,2Ecwiu1esCx8uVGItEOmnS,DE,schreib satz passiv pras musik erfolg feiern,,,7
547,4470,9tTTKNXKT9J8v4JN2n2eGq,DE,schreib satz passiv prasen assist anruf annehmen,,,7
548,4471,3fCOf4a5mwd6aUHvTHlduC,DE,schreib satz passiv prasen schuler hausaufgeben,,,6
549,4472,aSySAEYykra5ZxUuzR8vh1,DE,schreib satz passiv prasen arzt knie operieren,,,7
550,4473,4nF4D5IUd3A8ZY286qP9va,DE,schreib satz passiv pras richter urteil sprechen,,,7
551,4474,8GfPKHPRlXS6ywR3nnthcP,DE,schreib satz passiv prasen lehrer aufgeben erklaren,,,7
552,4475,6qGDh5cob0faGKYQf6nGF3,DE,schreib satz passiv prasen kelln tee servieren,,,7
553,4476,7cJ9K1qCtI97GzYdEQwkCV,DE,schreib satz passiv pras vertrag konn unterschreiben,,,7
554,4477,1qrQzv2LNif9JpfOgrzNn6,DE,schreib satz passiv prasen gartner baum gießen,,,7
555,4479,5IMJHMwzu5I7yhWp913Roc,DE,schreib satz passiv prasen papierkorb musse leer,,,7
556,4480,aUPijlWnPzi69f7HS5s9w8,DE,schreib satz passiv prasen dokument musse kopieren,,,7
557,4481,7Hz2etFEERN6VW83C8LCGX,DE,schreib satz passiv prasen grafik sollen prasentier,,,7
558,4482,5gSMLiw24XN6WPIizYWgB7,DE,schreib zwei satz hauptsatz relativsatz comput arbeiten schnell,,,8
559,4483,79jBLtHsDeQ6iEcpnqDYSX,DE,schreib zwei satzen hauptsatz relativsatz gehen kolleg arbeiten buro,,,9
560,4484,7b4muRSkcXF65xRpH8anT3,DE,schreib zwei satzen hauptsatz relativsatz sitzen assistentin telefoniert kunde,,,9
561,4485,9zDFgFYnRuW9G9wQ7L1IZW,DE,schreib satz passiv prateritum wiederholen regel,,,6
562,4486,anOQZcHG4Pp6FjOzFvFnRo,DE,schreib satz passiv prateritum -- zusammenfassung,,,6
563,4487,2895EVjV5Yg6841Fmlml7n,DE,schreib satz passiv prateritum machen ubungen,,,6
564,4488,2ZxU9pylvqhaCGY2cmDlN7,DE,schreib satz passiv prateritum prasentiert thema,,,6
565,4489,3JruYVUFyq59zfaADMX2hs,DE,schreib satz passiv prateritum schreiben text,,,6
566,4490,3Nu6lmGFFTE927WRp7d2RH,DE,schreib zwei satz hauptsatz relativsatz kopier neu,,,7
567,4491,19S54qS405L6hJEwaoe099,DE,schreib zwei satzen hauptsatz relativsatz liegen buch alt,,,8
568,4493,AZAp8aYBX69ISCFPS8cXi,DE,schreib zwei satz hauptsatz relativsatz brieftrag bringen post,,,8
569,4494,8PsTIzXU6iYaelGFi459jO,DE,schreib satz passiv perfekt mama kuchen gebacken,,,7
570,4495,7iwb2ZlmABi7DRhd4YYjsb,DE,schreib satz passiv perfekt assistentin vertrag kopieren,,,7
571,4496,2jrab1VnBXA6eyetfZmU2P,DE,schreib satz passiv perfekt kollegin e mail schreiben,,,8
572,4497,SOss1F19qH8468RS7IMei,DE,schreib satz passiv perfekt eltern wohnung renovieren,,,7
573,4543,3lxFOyk3el7yTr0A9HAI8,DE,schreib satz prateritum gestern erzahlen schichen,,,6
574,4544,22qoPgC1ymQ9hIMmq0ArDH,DE,schreib satz prateritum damal sagen wahrheit,,,6
575,4546,2YTPp0Fd86I8AXBxuwvwXl,DE,schreib satz prateritum vergangenheit wohnen mehr mensch dorf,,,8
576,4547,1hIrUjChHJOaaDUNhiuRhl,DE,schreib satz prateritum wochenend verkaufen fahrrad freund,,,7
577,4548,1yW8NfcJKn7GJWh3ZTScY,DE,schreib satz prateritum damal verdienen eltern mehr geld,,,8
578,4549,1mJ2GIRcvi969J01Nd5Bns,DE,schreib satz prateritum vorgestern arbeiten ganz tag comput,,,8
579,4550,1WkifMTIHzm8Wjvfqf05JR,DE,schreib satz prateritum gestern erledigen juliu hausarbeit,,,7
580,591,6GiDAn1lXN77UqQybxaa1N,deu,nennen moglichst viel mobel einrichtungsgegenstand thema schlafzimm schreiben artikel trennen stichwort komma beispiel lamp,,,14
581,592,2nrIbSGCnBTaitH65i7FqT,deu,frage mull schon unten,,,4
582,594,4FaCVYaMFQz7rKnWUqzgT8,deu,beantworten frage verwenden dabei verschied form passiv,,,7
583,677,95DMKXesfDW6LFDGGZpS5X,deu,lesen bewertung fur schreibtischstuhl -- positiv antwort stichwort trenn stichwort komma beispiel verpackung,,,13
584,678,4SYqSwHmPCg6eewpy6xk3p,deu,lesen bewertung fur schreibtischstuhl negativ antwort stichwort trenn stichwort komma beispiel verpackung,,,12
585,688,1kTFvw5vyj8akzfvMaZqZV,deu,helfen umzug dritter stock lesen frage antwort beispiel nein verwenden dabei verben bringen holen tragen worter oben rauf runter dorthin hierher rau rein draußen drinnen her dabei hilfreich beispiel karton kuchensachen schon oben nein trage gleich rauf frage bett schon drinnen,,,41
586,694,82ei1dMMD6J8W012IxXNJq,deu,nennen vier element stichwortartig produktionsprozess schrein investit fungieren,,,8
587,697,apRwhTS0fQU8uoTVWeeg3G,deu,beschreiben zwei satzen pflicht kauf pflicht verkauf,,,7
588,702,6k8TNwzg7kp9Yxcx44qurX,deu,volk fordern gut zugverbindung agglomeration auswirkung fur stadt nennen zwei,,,10
589,708,aNVvxnayr9t9b8FwyNn1xC,deu,setz folgend satz prateritum schreib passiv polizei verhaften ladendieb wohnung,,,10
590,710,8nacENXVG047v4IQfYtyin,deu,gebaud wahrend erdbeben verhalten,,,4
591,711,64k1A81cjBn9v6GHaujSKv,deu,wissen klimawandel fasse max wortern zusammen,,,6
592,728,5AVYoXlvf0r8KHJ6yvFBGW,deu,vorkommen vertragspartei absichtlich tauscht entwed beispiel falsch angabe kaufgegenstand machen wesentlich information verschweigen fall tauschen partei vertrag zurucktreten fassen regel satz kurz moglich zusammen,,4576.0,24
593,737,5R13KZtlxpW73GYHhOHz2w,deu,beschreiben zwei satzen pflicht grafik abbilden,,4576.0,6
594,738,7HkAvLmcBcD8jsTsStgZdM,deu,festivalveranstalt verlagern anlass grosser hall ausserhalb stadt bisschen teuer jedoch doppelt gross schildern kurz prazi auswirkung entscheidung folgend anspruchsgruppen stadt,,4576.0,20
595,874,S2nZvDhpwL9DlFTzfgdHM,deu,transformier folgend satz prateritum passiv alt mann lesen buch park,,4816.0,10
596,875,5ZXPpryEqGVai0mZ5VElOm,deu,erklar bildhaftigkeit fett gedruckt ausdruck hausmeist heut buro chef gehen wagen hohl lowen,,4818.0,13
597,876,5qOlhWHQ75m5KqkStROI4j,deu,anton zeigen freundin julia buch neu kaufen julia sagen schnee gestern nennen sprachlich ausdruck julia verwenden meinen antwort zwei satze,,4818.0,20
598,877,9642xxXTRhQaFJyE1aplg1,deu,translat thi sentenc into english homer arbeiten atomkraftwerk,,4815.0,8
599,962,4JCjlNNI8799WjxKeKYbER,deu,lesen bewertung vier punkt positiv,,,5
600,964,7xmy0ni6bL06OP2x6ZWq5h,deu,bilden folgend schnipsel vollstandig satz prasen agypt reise famili,,,9
601,1838,2YZ9bVCWMAs6QgiLZBnIkc,deu,bitt schreib richtig antwort individuell entwicklungsprozess mehrer phas festlegung entwicklungszielen legen folgend fest,,4791.0,13
602,2052,1XeceQVq7DP7L36W36dedb,deu,bitt antwort mithilf stichwort geben reih nonverbal signal geben wichtig information uber beziehungsaspekt kommunik botschaft empfang mitunt storend wahrnehmen wenig authentisch vertrauenswurdig hierbei handeln art botschaft,,5269.0,26
603,2053,2FRbuv73DKKakf72y9H90L,deu,bitt geben antwort mithilf mehrer schlusselwort kritikgesprach beispielsweis fehlverhalten ungenugend leistung gehen fuhrungskraft kritik mitarbeit formulieren kritik moglichst konstruktiv wichtig richten emotion oft verzerren subjektivitat abdriften worum gehen,,5270.0,28
604,2157,4xPeRWNXC0q7fn6mDCyxu1,deu,bitt geben antwort stichwortern satz allgemeinen gehen davon einleitung prasent gesamt prasent ausmachen meinung hauptzweck einleitung,,5242.0,16
605,2158,1WkeQbPvkBb7mpOxqLNTvA,deu,bitt geben antwort satz sollen prasent tun sinnvol bilanz ziehen konn,,5246.0,11
606,2160,3uHho6mcwEV7GAKHDVc3a2,deu,bitt geben antwort satz rhetorik wichtig kriterium fur erfolgreich prasent konn erklare inwiefern,,5244.0,13
607,2161,1293GBkjDYEaXvgdCO44iO,deu,bitt geben antwort mithilf stichworter rhetorik wirkung arbeiten publikum ausuben mocht uberzeugen nennen zwei beispiel fur redemittel,,5246.0,17
608,2162,48N0CT2xnOw8t8MbJQ4bDg,deu,bitt antwort stichwort art hilfsmittel gut verwend prasent uberzeugend gestalt groß visuel wirkung verleihen innerhalb prasent zahlenangab einflecht,,5245.0,18
609,2167,QfmhZzEz428ASC0rQCgyu,deu,bitt antwort mithilf stichworter stimm wertvol hilfsmittel prasent klangfarb unser stimm raum publikum anpassen sprechgeschwindigkeit maßig essenziel stilmittel beispiel konn fur richtig einsatz stimm prasent nennen,,5244.0,26
610,2224,1fTW6ocbTmG7af4oSvKRQF,deu,bitt geben antwort satz fur prasent gut gut angemessen genug gekleiden grund dafur,,5245.0,13
611,2580,JsxBkuPRxd5XZQ3GoauP0,deu,bitt erklar satz warum viel information genauso schadlich wenig,,5271.0,9
612,2581,a0qUgBBm0X6P9beONpGJz,deu,wichtig gesprach mussen unbedingt ankundigen mitarbeit zeit geben uber antwortstrategi nachzudenk fuhrungskraft nachteil konnt erklar satz warum aussag falsch,,5271.0,19
613,2582,aibhyOqkmdG8Aa7FPIUygG,deu,roll spielen mitarbeit kritikgesprach darum gehen losungsvorschlag finden schreiben zwei satz roll erklaren,,5270.0,13
614,2583,52bNBDkZ7ei8ta5NjwaY8c,deu,emotion gefuhl konne lang verbergen bleiben hilfreich verstehen bewegen fur wichtig satz erklar bitt emotion kommen sehen identifizieren,,5268.0,18
615,2584,6QRtZvJt9Oq71OsGf73TCN,deu,fuhrungskraft fur informationsmanag innerhalb team verantwortlich beeinflussen eigen verhalten maßgeblich umgang information umlauf geben beispiel dafur verhalten umgang information verhalten teammitglied beeinflussen,,5271.0,22
616,2639,8hvTY6k7f0m78aKlBycnKr,deu,funktion fuhrungskraft unbedingt gut ide gesprach vorzubereit spontaneitat fehlen bitt erklar satz warum satz zutreffen,,5270.0,15
617,2673,6ZNNJaSgWhCag8OZBghK4M,deu,beantworten frage verwenden dabei verschied form passiv,,,7
618,2674,1N8fnGOxojM7uMBAfjldQO,deu,nennen moglichst viel mobel einrichtungsgegenstand thema wohnzimm schreiben artikel trennen stichwort komma beispiel sessel,,,14
619,2675,5MrHcwWI5cO8D6mrNab0QS,deu,nennen moglichst viel mobel einrichtungsgegenstand thema kuch schreiben artikel trennen stichwort komma beispiel spule,,,14
620,2678,4x1t57erBCG5NThcKOL7Bj,deu,sehen schaufenst kleiderladen fanci g star jean fur chf kaufen chf angeschrieben finden geschaft jean fur chf verkaufen irrtum fur meister mensch erkennbar w frage wer verlangen wem,,4576.0,28
621,2679,3epUwUMb7Bq8pxUxOV2IwI,deu,sehen schaufenst kleiderladen fanci g star jean fur chf kaufen chf angeschrieben finden geschaft jean fur chf verkaufen irrtum fur meister mensch erkennbar verallgemeinerung,,4576.0,24
622,2931,9cim8UNPKLr8OojzmolSk5,deu,situat problem verschieden blickwinkel betrachten ausgewogen sicht ding erhalten konnt method anwenden sowohl gruppe einzeln einsetzen handeln hierbei method,,5026.0,19
623,2932,8zTNV4Pt1ztarKfB0Tq4tv,deu,worauf achten neu problem fruher erfahrung vergleichen,,5027.0,7
624,2933,4WVeP5IyKpzaT42P2X5pOU,deu,gut wiederholungsmethod fur langer text prufungsinhalt eigen zusammenfassunger verfass visuel method konnen wirksam außer wirklich wichtig punkt konzentrieren inhalt eigen satzen verfassen wichtig idee beschranken,,5028.0,25
625,2934,7un4l19oe9E6gakeiLnkad,deu,wissen themenbereich anwend mocht lege praktisch umsetzung fest umsetzung beruhen festlegung zentral punkt gesamt prozess leiten ergebniss erzielen wichtigst umsetzung,,5020.0,20
626,2935,2pLe1dxdE8B5WRb1A0JNxN,deu,team moglichst viel idee fur projekt losung problem finden mussen können beispielsweis brainstorm method zuruckgreif method geben,,5026.0,17
627,2936,3GXf7pIkATaCYuGu93Fab,deu,method sehen teilnehmend person idee anhort bedeuten zahl,,5026.0,8
628,2937,3lg5o1HaLvQ9II0RO3MQs9,deu,problemlosung hangen schwierigkeitsgrad problem zuschreiben wahrscheinlichkeit ab losung dafur finden nennen,,5026.0,11
629,2938,a2ft4AKwWotazFsVFtOYmB,deu,losungsmethod eignen gut fur komplex problem,,5026.0,6
630,2939,2Bjv3OoFprr7m9NkjD3F2M,deu,methodik systemisch denk helfen dabei verschieden einflussfaktor problem situat spiel abhangigkeit wechselwirkung erkennen kannst zwei prinzipien art herangehensweis problem nennen,,5027.0,20
631,2940,NNH48T29g9DHS2GHUNpf,deu,nennen positiv stress,,5025.0,3
632,2941,7njbzZxmXOR8Mjzhuhxs4A,deu,geben allgemein vier typisch reaktion stress korperlich reaktion gedanke bezug situat auftauch emotion gefuhl reaktion vervollstandigen logischerweis prozess stressreakt,,5024.0,19
633,2943,51RfVYDIN2k6JFYt1Mh3IT,deu,prozent zeit sollen abc model aufgabenverteilung idealerweis fur aufgabe typ -- aufwend bitt gib antwort form prozentsatz,,5019.0,17
634,2944,7n8KPzakE246hpFABrHIeH,deu,geben methode dabei behilflich lernen einsatz praxi fordern bitt nenn davon,,5019.0,11
635,2945,70aAbQ2qxzk7vABTHWzJXB,deu,umsetzung gelernen kur praxi unbedingt einfach geben instrument umsetzung erleichtern geben einerseit aktionsplan ziel erreichen weiter instrument geben,,5023.0,18
636,2946,176YOEjGnLCai1QcCwj0W5,deu,schriftlich prufung mochtest effekt strategi beantwortung frage anwenden nachdem aufgabe lesen punktzahl fur frage notieren ungefahr zeit abgeschatzen hast fur beantwortung einzeln frage benotigst entscheidest art problem zuerst losen,,5019.0,29
637,2947,4Jq1HlEUkXR61kNGwiaZ2q,deu,bereich kreativitatstechniken geben method darauf abzielt kreativ energi neu impul verleih ziel problem unerwartet weis anzugeh idee fur losunge suchen technik,,5026.0,21
638,2949,47d6oFK6u475IRgLsFcg8W,deu,kontrol zeitmanag zwei funktion einerseit vergleich prognos realitat planungseb andererseit,,5022.0,10
639,2950,5cfzAwdBZc46MNwoHrFV42,deu,geben drei moglichkeit stress umzugeh bitt gib fall stressbedingen erkrankung erforderlich,,5025.0,11
640,2951,2OglpfMqn3laluEuCL6zQg,deu,luci groß angst managementprufung malt schlimm szenarien zusammenhang scheitern stellen geplant projekt frage durchfal reis new york vergessen vorn anfangen freundin julia hingegen sehen ding entspannen bleiben angesicht anstehend termin lassen wissen best geben unterschi wahrnehmung beide liegen stressfaktor bewertung situat jeweil vornehmen wirkung bewertung,,5025.0,45
641,2952,6un6uPolUm81psffmxgJJ,deu,arbeitsleistung bewert konn erfassen wann leistungsfahigst konnt folgend zeichnen,,5018.0,9
