language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
17330,deu,"Begründe, dass es keine Magnete gibt, die nur einen Nordpol, aber keinen Südpol haben.","Modell von Magneten
Münzen und Schraubenmuttern ziehen sich normalerweise gegenseitig nicht an. Trotzdem werden die Münzen hier von der
Schraubenmutter gehalten. Auch die Münzen untereinander ziehen sich an. 

Eine Stricknadel wird zum Magnet
Streicht man mit demselben Pol eines starken Magnets mehrmals in derselben Richtung über eine Stricknadel aus Stahl, so kann 
die Nadel anschließend eine Büroklammer aus Eisen anziehen. Untersucht man die Stricknadel mit einer Magnetnadel, 
so stellt man fest, dass sich die Stricknadel genauso verhält wie ein Magnet. Die Enden der Stricknadel bilden die bei-
den Pole. Die Stricknadel ist selbst zum Magnet geworden, man sagt: Sie wurde magnetisiert. 
Durchtrennt man die Stricknadel in der Mitte, so sind beide Teilstücke wieder vollständige Magnete mit jeweils 
einem Nord- und einem Südpol.

Das Modell der Elementarmagnete
Um die Beobachtung zu erklären, stellt man sich vor, dass die Stricknadel aus sehr vielen sehr kleinen Magneten besteht. Diese wer-
den Elementarmagnete genannt. Liegen sie durcheinander, so heben sich ihre Wirkungen gegenseitig auf. Die Stricknadel ist kein Magnet.
Zum Magnet wird die Stricknadel erst, wenn ihre Elementarmagnete von einem starken Magnet so geordnet werden, dass ihre Nord-
pole alle in eine und die Südpole in die entgegengesetzte Richtung zeigen. Kneift man den „Stricknadel-Magnet“ durch, bleibt die
Ordnung der Elementarmagnete erhalten. Entsprechend haben beide Teilstücke jeweils einen Nord- und Südpol.

Anwendung des Modells
Könnte man die Ordnung der Elementarmagnete aufheben, müsste aus dem „Stricknadel-Magnet“ wieder eine normale Strickna-
del werden. Dies gelingt tatsächlich mit mehreren Hammerschlägen auf den „Stricknadel-Magnet“. Die Stricknadel wird so ent-
magnetisiert.

Stahl ist eine besondere Metall-Legierung, die hauptsächlich aus Eisen besteht.

Ein Eisennagel lässt sich sogar noch leichter magnetisieren und entmagnetisieren als die
Stricknadel aus Stahl. Man sagt, er besteht aus einem „magnetisch weicheren“ Stoff.


Nord- und Südpol eines Magnets treten immer gemeinsam auf. Beim Teilen eines Magnets entstehen zwei 
neue Magnete mit jeweils einem Nord- und einem Südpol. Man stellt sich vor, dass jeder Magnet aus geordneten Elementarmagneten besteht.

Beispiel
Hängt man einen Nagel an einen Pol eines Magnets, so kann man weitere Nägel an den ers-
ten Nagel hängen. Löst man den ersten Nagel vom Magnet, so haften auch die übrigen nicht
mehr aneinander. Erkläre dies mit Hilfe des Modells der Elementarmagnete.

Lösung
Wenn der erste Nagel z.B. am Nordpol des Magnets hängt, ordnet der Magnet die Elementarmagnete im Eisennagel so, 
dass ihm deren Südpole zugewandt sind. Magnet und Eisennagel ziehen sich an. Am anderen Ende des Eisennagels befindet 
sich nun ein Nordpol. An diesen Nordpol kann man einen zweiten Eisennagel hängen, dessen Elementarmagnete sich 
wieder entsprechend ordnen usw. Trennt man den ersten Nagel vom Magnet, geraten die Elementarmagnete im Nagel wieder 
in Unordnung, seine magnetische Wirkung verschwindet und der zweite Nagel fällt ab",135.0,EKV_Playground,,,14,6FmUkgivzAUaZiL92jRuSm
17331,deu,"Begründe, dass es keine Magnete gibt, die nur einen Nordpol, aber keinen Südpol haben.","Modell von Magneten Manfred Grote, Lüchow Münzen und Schraubenmuttern ziehen sich normalerweise gegenseitig nicht an. Trotzdem werden die Münzen hier von der Schraubenmutter gehalten. Auch die Münzen untereinander ziehen sich an. Eine Stricknadel wird zum Magnet Streicht man mit demselben Pol eines starken Magnets mehrmals in derselben Richtung über eine Stricknadel aus Stahl, so kann die Nadel anschließend eine Büroklammer aus Eisen anziehen. Eine Stricknadel wird magnetisiert. Marzell, Alfred, Schwäbisch Gmünd Untersucht man die Stricknadel mit einer  Magnetnadel magnetisiert Durchtrennt man die Stricknadel in der Mitte, so sind beide Teilstücke wieder vollständige Magnete mit jeweils einem Nord- und einem Südpol. Das Modell der Elementarmagnete Um die Beobachtung zu erklären, stellt man sich vor, dass die Stricknadel aus sehr vielen sehr kleinen Magneten besteht. Diese werden  Elementarmagnete Modell der Elementarmagnete Marzell, Alfred, Schwäbisch Gmünd Anwendung des Modells Könnte man die Ordnung der Elementarmagnete aufheben, müsste aus dem „Stricknadel-Magnet“ wieder eine normale Stricknadel werden. Dies gelingt tatsächlich mit mehreren Hammerschlägen auf den „Stricknadel-Magnet“ oder durch starkes Erhitzen. Die Stricknadel wird so  entmagnetisiert Ein Eisennagel lässt sich sogar noch leichter magnetisieren und entmagnetisieren als die Stricknadel aus  Stahl Stahl ist eine besondere Metall-Legierung, die hauptsächlich aus Eisen besteht. Nord- und Südpol eines Magnets treten immer gemeinsam auf. Beim Teilen eines Magnets entstehen zwei neue Magnete mit jeweils einem Nord- und einem Südpol. Man stellt sich vor, dass jeder Magnet aus geordneten Elementarmagneten besteht. Begründe, dass es keine Magnete gibt, die nur einen Nordpol, aber keinen Südpol haben. Jeder Magnet besteht aus geordneten Elementarmagneten. Sägt man den Magnet in der Mitte durch, so bleibt die Ordnung erhalten. Der Magnet besteht immer noch aus Elementarmagneten. Weiteres Zersägen ändert daran nichts. Du schlägst mit dem Hammer auf einen magnetisierten Eisendraht. Er ist dann kein Magnet mehr. Erkläre dies mit Hilfe des Modells der Elementarmagnete. Durch die Erschütterung geraten die Elementarmagnete wieder durcheinander. Ein Gegenstand aus Eisen wird sowohl vom Nord- als auch vom Südpol eines Magnets angezogen. Erläutere dies mit Hilfe der Vorstellung von den Elementarmagneten. Wenn dem Gegenstand aus Eisen der Nordpol eines Magnets zugewandt ist, richten sich die Elementarmagnete des Eisenstücks so aus, dass ihre Südpole dem Magnet zugewandt sind. Ungleichartige Pole ziehen sich an. Ist dem Eisenstück der Südpol des Magnets zugewandt, richten sich die Elementarmagnete so aus, dass dem Magnet ihre Nordpole zugewandt sind - daher auch in diesem Fall Anziehung.",135.0,EKV_Playground,,,14,6pkPBDwAkyI8Po9c8cIIju
17332,deu,Du schlägst mit dem Hammer auf einen magnetisierten Eisendraht. Er ist dann kein Magnet mehr. Erkläre dies mit Hilfe des Modells der Elementarmagnete.,"Modell von Magneten
Münzen und Schraubenmuttern ziehen sich normalerweise gegenseitig nicht an. Trotzdem werden die Münzen hier von der
Schraubenmutter gehalten. Auch die Münzen untereinander ziehen sich an. 

Eine Stricknadel wird zum Magnet
Streicht man mit demselben Pol eines starken Magnets mehrmals in derselben Richtung über eine Stricknadel aus Stahl, so kann 
die Nadel anschließend eine Büroklammer aus Eisen anziehen. Untersucht man die Stricknadel mit einer Magnetnadel, 
so stellt man fest, dass sich die Stricknadel genauso verhält wie ein Magnet. Die Enden der Stricknadel bilden die bei-
den Pole. Die Stricknadel ist selbst zum Magnet geworden, man sagt: Sie wurde magnetisiert. 
Durchtrennt man die Stricknadel in der Mitte, so sind beide Teilstücke wieder vollständige Magnete mit jeweils 
einem Nord- und einem Südpol.

Das Modell der Elementarmagnete
Um die Beobachtung zu erklären, stellt man sich vor, dass die Stricknadel aus sehr vielen sehr kleinen Magneten besteht. Diese wer-
den Elementarmagnete genannt. Liegen sie durcheinander, so heben sich ihre Wirkungen gegenseitig auf. Die Stricknadel ist kein Magnet.
Zum Magnet wird die Stricknadel erst, wenn ihre Elementarmagnete von einem starken Magnet so geordnet werden, dass ihre Nord-
pole alle in eine und die Südpole in die entgegengesetzte Richtung zeigen. Kneift man den „Stricknadel-Magnet“ durch, bleibt die
Ordnung der Elementarmagnete erhalten. Entsprechend haben beide Teilstücke jeweils einen Nord- und Südpol.

Anwendung des Modells
Könnte man die Ordnung der Elementarmagnete aufheben, müsste aus dem „Stricknadel-Magnet“ wieder eine normale Strickna-
del werden. Dies gelingt tatsächlich mit mehreren Hammerschlägen auf den „Stricknadel-Magnet“. Die Stricknadel wird so ent-
magnetisiert.

Stahl ist eine besondere Metall-Legierung, die hauptsächlich aus Eisen besteht.

Ein Eisennagel lässt sich sogar noch leichter magnetisieren und entmagnetisieren als die
Stricknadel aus Stahl. Man sagt, er besteht aus einem „magnetisch weicheren“ Stoff.


Nord- und Südpol eines Magnets treten immer gemeinsam auf. Beim Teilen eines Magnets entstehen zwei 
neue Magnete mit jeweils einem Nord- und einem Südpol. Man stellt sich vor, dass jeder Magnet aus geordneten Elementarmagneten besteht.

Beispiel
Hängt man einen Nagel an einen Pol eines Magnets, so kann man weitere Nägel an den ers-
ten Nagel hängen. Löst man den ersten Nagel vom Magnet, so haften auch die übrigen nicht
mehr aneinander. Erkläre dies mit Hilfe des Modells der Elementarmagnete.

Lösung
Wenn der erste Nagel z.B. am Nordpol des Magnets hängt, ordnet der Magnet die Elementarmagnete im Eisennagel so, 
dass ihm deren Südpole zugewandt sind. Magnet und Eisennagel ziehen sich an. Am anderen Ende des Eisennagels befindet 
sich nun ein Nordpol. An diesen Nordpol kann man einen zweiten Eisennagel hängen, dessen Elementarmagnete sich 
wieder entsprechend ordnen usw. Trennt man den ersten Nagel vom Magnet, geraten die Elementarmagnete im Nagel wieder 
in Unordnung, seine magnetische Wirkung verschwindet und der zweite Nagel fällt ab",135.0,EKV_Playground,,,23,2Rjm5sQYNAz9aHocadXhRX
17333,deu,Du schlägst mit dem Hammer auf einen magnetisierten Eisendraht. Er ist dann kein Magnet mehr. Erkläre dies mit Hilfe des Modells der Elementarmagnete.,"Modell von Magneten Manfred Grote, Lüchow Münzen und Schraubenmuttern ziehen sich normalerweise gegenseitig nicht an. Trotzdem werden die Münzen hier von der Schraubenmutter gehalten. Auch die Münzen untereinander ziehen sich an. Eine Stricknadel wird zum Magnet Streicht man mit demselben Pol eines starken Magnets mehrmals in derselben Richtung über eine Stricknadel aus Stahl, so kann die Nadel anschließend eine Büroklammer aus Eisen anziehen. Eine Stricknadel wird magnetisiert. Marzell, Alfred, Schwäbisch Gmünd Untersucht man die Stricknadel mit einer  Magnetnadel magnetisiert Durchtrennt man die Stricknadel in der Mitte, so sind beide Teilstücke wieder vollständige Magnete mit jeweils einem Nord- und einem Südpol. Das Modell der Elementarmagnete Um die Beobachtung zu erklären, stellt man sich vor, dass die Stricknadel aus sehr vielen sehr kleinen Magneten besteht. Diese werden  Elementarmagnete Modell der Elementarmagnete Marzell, Alfred, Schwäbisch Gmünd Anwendung des Modells Könnte man die Ordnung der Elementarmagnete aufheben, müsste aus dem „Stricknadel-Magnet“ wieder eine normale Stricknadel werden. Dies gelingt tatsächlich mit mehreren Hammerschlägen auf den „Stricknadel-Magnet“ oder durch starkes Erhitzen. Die Stricknadel wird so  entmagnetisiert Ein Eisennagel lässt sich sogar noch leichter magnetisieren und entmagnetisieren als die Stricknadel aus  Stahl Stahl ist eine besondere Metall-Legierung, die hauptsächlich aus Eisen besteht. Nord- und Südpol eines Magnets treten immer gemeinsam auf. Beim Teilen eines Magnets entstehen zwei neue Magnete mit jeweils einem Nord- und einem Südpol. Man stellt sich vor, dass jeder Magnet aus geordneten Elementarmagneten besteht. Begründe, dass es keine Magnete gibt, die nur einen Nordpol, aber keinen Südpol haben. Jeder Magnet besteht aus geordneten Elementarmagneten. Sägt man den Magnet in der Mitte durch, so bleibt die Ordnung erhalten. Der Magnet besteht immer noch aus Elementarmagneten. Weiteres Zersägen ändert daran nichts. Du schlägst mit dem Hammer auf einen magnetisierten Eisendraht. Er ist dann kein Magnet mehr. Erkläre dies mit Hilfe des Modells der Elementarmagnete. Durch die Erschütterung geraten die Elementarmagnete wieder durcheinander. Ein Gegenstand aus Eisen wird sowohl vom Nord- als auch vom Südpol eines Magnets angezogen. Erläutere dies mit Hilfe der Vorstellung von den Elementarmagneten. Wenn dem Gegenstand aus Eisen der Nordpol eines Magnets zugewandt ist, richten sich die Elementarmagnete des Eisenstücks so aus, dass ihre Südpole dem Magnet zugewandt sind. Ungleichartige Pole ziehen sich an. Ist dem Eisenstück der Südpol des Magnets zugewandt, richten sich die Elementarmagnete so aus, dass dem Magnet ihre Nordpole zugewandt sind - daher auch in diesem Fall Anziehung.",135.0,EKV_Playground,,,23,6iZQk8GCSaH6vhItk3mwU9
17334,deu,Du schlägst mit dem Hammer auf einen magnetisierten Eisendraht. Er ist dann kein Magnet mehr. Erkläre dies mit Hilfe des Modells der Elementarmagnete.,,135.0,EKV_Playground,,,23,1KQALSd1A1z8Bh0XURN4US
17335,deu,Ein Gegenstand aus Eisen wird sowohl vom Nord- als auch vom Südpol eines Magnets angezogen. Erläutere dies mit Hilfe der Vorstellung von den Elementarmagneten.,"Modell von Magneten
Münzen und Schraubenmuttern ziehen sich normalerweise gegenseitig nicht an. Trotzdem werden die Münzen hier von der
Schraubenmutter gehalten. Auch die Münzen untereinander ziehen sich an. 

Eine Stricknadel wird zum Magnet
Streicht man mit demselben Pol eines starken Magnets mehrmals in derselben Richtung über eine Stricknadel aus Stahl, so kann 
die Nadel anschließend eine Büroklammer aus Eisen anziehen. Untersucht man die Stricknadel mit einer Magnetnadel, 
so stellt man fest, dass sich die Stricknadel genauso verhält wie ein Magnet. Die Enden der Stricknadel bilden die bei-
den Pole. Die Stricknadel ist selbst zum Magnet geworden, man sagt: Sie wurde magnetisiert. 
Durchtrennt man die Stricknadel in der Mitte, so sind beide Teilstücke wieder vollständige Magnete mit jeweils 
einem Nord- und einem Südpol.

Das Modell der Elementarmagnete
Um die Beobachtung zu erklären, stellt man sich vor, dass die Stricknadel aus sehr vielen sehr kleinen Magneten besteht. Diese wer-
den Elementarmagnete genannt. Liegen sie durcheinander, so heben sich ihre Wirkungen gegenseitig auf. Die Stricknadel ist kein Magnet.
Zum Magnet wird die Stricknadel erst, wenn ihre Elementarmagnete von einem starken Magnet so geordnet werden, dass ihre Nord-
pole alle in eine und die Südpole in die entgegengesetzte Richtung zeigen. Kneift man den „Stricknadel-Magnet“ durch, bleibt die
Ordnung der Elementarmagnete erhalten. Entsprechend haben beide Teilstücke jeweils einen Nord- und Südpol.

Anwendung des Modells
Könnte man die Ordnung der Elementarmagnete aufheben, müsste aus dem „Stricknadel-Magnet“ wieder eine normale Strickna-
del werden. Dies gelingt tatsächlich mit mehreren Hammerschlägen auf den „Stricknadel-Magnet“. Die Stricknadel wird so ent-
magnetisiert.

Stahl ist eine besondere Metall-Legierung, die hauptsächlich aus Eisen besteht.

Ein Eisennagel lässt sich sogar noch leichter magnetisieren und entmagnetisieren als die
Stricknadel aus Stahl. Man sagt, er besteht aus einem „magnetisch weicheren“ Stoff.


Nord- und Südpol eines Magnets treten immer gemeinsam auf. Beim Teilen eines Magnets entstehen zwei 
neue Magnete mit jeweils einem Nord- und einem Südpol. Man stellt sich vor, dass jeder Magnet aus geordneten Elementarmagneten besteht.

Beispiel
Hängt man einen Nagel an einen Pol eines Magnets, so kann man weitere Nägel an den ers-
ten Nagel hängen. Löst man den ersten Nagel vom Magnet, so haften auch die übrigen nicht
mehr aneinander. Erkläre dies mit Hilfe des Modells der Elementarmagnete.

Lösung
Wenn der erste Nagel z.B. am Nordpol des Magnets hängt, ordnet der Magnet die Elementarmagnete im Eisennagel so, 
dass ihm deren Südpole zugewandt sind. Magnet und Eisennagel ziehen sich an. Am anderen Ende des Eisennagels befindet 
sich nun ein Nordpol. An diesen Nordpol kann man einen zweiten Eisennagel hängen, dessen Elementarmagnete sich 
wieder entsprechend ordnen usw. Trennt man den ersten Nagel vom Magnet, geraten die Elementarmagnete im Nagel wieder 
in Unordnung, seine magnetische Wirkung verschwindet und der zweite Nagel fällt ab",135.0,EKV_Playground,,,24,7bmTDarYHxA6Er4INxI568
17336,deu,"Begründe, dass es keine Magnete gibt, die nur einen Nordpol, aber keinen Südpol haben.",,135.0,EKV_Playground,,,14,6VJdo9qvogX8B75D5c6Pgm
17337,deu,Schreibe den Satz im Passiv Präsens.Der Kellner soll den Tee servieren.,,136.0,CV_398243a9-9bc1-4dba-b417-a384fda98f9d,,,11,83C203c1DYc7K1VS7DXYxc
17339,deu,"Du kannst den folgenden Satz etwas vereinfachen, indem du den Passiv- in einen Aktivsatz umwandelst. Behalte das Tempus bei.Auch wenn von den Politikern unterschiedliche Positionen vertreten wurden, wurde von ihnen doch noch ein Konsens gefunden.",,1.0,Lernnavi,Genus verbi/Aktiv-Passiv,,35,7Gv0ApPSd6laeOlYfxDdqy
17343,deu,Wie setzt sich der Gesamtdampfdruck nach Dalton bei einem homogenen Flüssigkeitsgemisch zusammen? (300 Zeichen),,77.0,BASF_DE,,,14,9uuz53xf2K598egNWqfinI
17344,deu,Was sagt das Siede-Tau-Diagramm aus? (300 Zeichen),,77.0,BASF_DE,,,7,5e4DpZQu4Cxa40OdlnPvnM
17345,deu,Was versteht man unter einer fraktionierten Destillation? (250 Zeichen),,77.0,BASF_DE,,,9,4DNeXceFwJ65wGvDoOWCXk
17346,deu,Wie verhält sich der Dampfdruck bei nicht mischbaren Flüssigkeitsgemischen? (350 Zeichen),,77.0,BASF_DE,,,11,4SgHyiFJWsq9iiESy1CmiG
17347,deu,Was beschreibt der azeotrope Punkt und wie wirkt sich ein Siedepunktsminimum auf die thermische Trennung aus? (400 Zeichen),,77.0,BASF_DE,,,18,9Xr9zZyQgSW9kx6nN6a7av
17348,deu,Worin unterscheidet sich die Rektifikation von der Destillation? (300 Zeichen),,77.0,BASF_DE,,,10,5sWJbj2zNVW8YBliMzUWVd
17349,deu,Es gibt “feste” und “lose” Kolonneneinbauten. Nennen Sie jeweils 2 Kolonneneinbauten und vergleichen Sie beide genannten Arten in Bezug auf ihre Trennleistung. (300 Zeichen),,77.0,BASF_DE,,,24,3pWJTZEWrqk7ojUzbBc6pz
17350,deu,"Welchen Einfluss können Sie bei der Rektifikation auf die Trennleistung nehmen, wenn die Temperaturen im siedenden Sumpf stetig fallen? (300 Zeichen)",,77.0,BASF_DE,,,21,2sHuZyNr3Ii8jYtvOLqfKr
17351,deu,"Beschreiben sie den Begriff „Fluten“ einer Rektifikationskolonne und nennen Sie die MSR-technischen Faktoren, woran Sie „Fluten“ erkennen können. (400 Zeichen)",,77.0,BASF_DE,,,20,8PAYrcQVnvz8UhtoBrDFsP
17352,deu,Wie unterschieden sich die „kontinuierliche“ und „diskontinuierliche“ Rektifikation in Hinblick auf das thermodynamische Gleichgewicht? (300 Zeichen),,77.0,BASF_DE,,,16,2VnLjAB4Khx9zW5BOzVExA
17353,deu,Beschreiben Sie den Aggregatszustandswechsel beim Verdampfen. (250 Zeichen),,77.0,BASF_DE,,,8,95TrZMPK6XPaVvfmE3oYSK
17354,deu,"Wie verändert sich der Siedepunkt einer Flüssigkeit, wenn der Umgebungsdruck abgesenkt wird? (150 Zeichen)",,77.0,BASF_DE,,,14,2ZYdrTab1jtaaZflgV5u51
17355,deu,Vergleichen Sie Verdunsten mit Verdampfen und gehen Sie auf den entscheidenden Unterschied ein. (350 Zeichen),,77.0,BASF_DE,,,15,5wIIoTGPAl08VvECDUxUA1
17356,deu,Unterscheiden Sie „Direkte“ und „Indirekte“ Beheizung. (300 Zeichen),,77.0,BASF_DE,,,8,3j06E1oJxxn6sr4tsfPMJr
17357,deu,"Was ist die Zielsetzung folgender Verdampfungsprozesse? (300 Zeichen)Verdampfen, Eindampfen, Abdampfen",,77.0,BASF_DE,,,10,4Qv1rG0yJjy6JhT3FT34El
17358,deu,Die Behälter der Teilanlage müssen im Wechsel periodisch regeneriert werden. Beschreiben Sie den Regenerationsvorgang.Antworten Sie in einem Satz.,,77.0,BASF_DE,,,18,47lsHAAPr3r8cXZDa5gFIm
17359,deu,"In der Kolonne KO3 wird das Reaktionsgemisch bei Atmosphärendruck getrennt. Beschreiben Sie allgemein den Vorgang, der während des Verfahrens in der Kolonne KO3 abläuft.Antworten Sie in einem Satz.",,77.0,BASF_DE,,,28,9VGhuZ1kf457IMIdqFV6S4
17360,deu,Die Rektifikation in der Kolonne KO3 soll im Vakuum betrieben werden.Warum werden Rektifikationskolonnen allgemein im Vakuum betrieben?Antworten Sie in einem Satz.,,77.0,BASF_DE,,,21,7n6Q45MNhRo75S37xfaiWx
17361,deu,Beschreiben Sie die verfahrenstechnische Auswirkung bei Betrieb im Vakuum:Antworten Sie in einem Satz.,,77.0,BASF_DE,,,13,anUNJT0b9I7IYww9EP3rc
17362,deu,"Formuliere deine Antwort mithilfe von Schlüsselwörtern.Ein dezentralisiertes Team steht vor vielen Herausforderungen, darunter die Aufrechterhaltung eines guten persönlichen Kontakts trotz der Entfernung und eine ausgewogene und faire Bewertung der Mitarbeiter.Mit welchen zwei weiteren Herausforderungen sieht sich das virtuelle Team konfrontiert?",,11.0,connectsolutions_de,15. Dezentralisierte Teams leiten,,40,2CmzHhPC5Io6R67nIuVu4c
17364,deu,"Formuliere deine Antwort mithilfe eines oder mehrerer Stichwörter.Im Führungsprozess ist die Beurteilung von Mitarbeitern eines der wichtigsten Elemente. Aber auch Führungskräfte sind nur Menschen. Menschen sind oft geneigt, die eigene Meinung über alles und jeden zu äußern, und dies oft auf voreingenommene Weise. Aufgrund einiger dieser Verzerrungen nimmt der Mensch dann subjektive Bewertungen vor.Nenne ein Beispiel für eine Verzerrung oder eine subjektive Bewertung, wie den Vergleichseffekt, bei dem eine Führungskraft die Leistung eines Mitarbeiters mit der seiner Kollegen vergleicht.",,8.0,demo,,,79,3nlmdgqIPfj9QJ8PstF7JN
