taskId,description,topic
241,aGW937vZMWD9q9Wo1dhguy,schraube schraubenschlussel gelost sitzen schraub besond fest helfen eisenrohr erklar wipp hebel fast spielplatz befinden wipp kind sitzen je end wipp konn miteinand schaukeln physikalisch betrachten wipp hebel hebel drehpunken griff stang drehbar lagern bezeichnen hebel wipp link recht drehpunken hebelarm wipp bezeichnen deshalb zweiseitigen hebel hebel kraftwandl wipp hast bestimmt schon beobachten klein madch groß jung anhebe funktionieren gewicht uben kind wipp kraft unten klein leicht madchen uben korpergewichen wenig kraft groß jung sitzen drehpunken deshalb madch groß jung anhebe hebel konn kraft verandern sagen deshalb hebel kraftwandl beispiel klein madch erkennst hebel kraft sparen je lang hebelarm desto klein kraftaufwand kraftaufwand kraftaufwand kraft benotigen hart nuss knacken willst nuss zerdrucken reichen muskelkraft allein brauchst geeignet werkzeug gut eignen nussknack lang griff nussknack befinden drehpunken ganz end hebel kurz lang hebelarm nussknack lang hebelarm nutzt zudruck einseitig hebel befinden beide hebelarm seit drehpunkt sprechen einseitigen hebel beispiel einseitigen hebel nussknack schubkarr anwendung hebeln viele werkzeugen kraftwandlung hebeln ausnutzen astsch schraubenschlussel beispiel werkzeug hebeln verlangerung griff kraftaufwand handwerk klein merk hebel bestehen drehpunken hebelarmen einseitig zweiseitig hebel hebel kraft sparen je lang hebelarm desto klein kraftaufwand,3
242,a1sgoDWTGBX6VpC1Ohr3LE,christoph sagen neu wagen beschleunigen sekund erklar physikalisch fachbegriffen christoph aussag bedeuten start formel rennen laut ampel ausgehen drucken fahrer gaspedal rennwag schnell geschwindigkeit nehmen sagen fahrzeug beschleunigen genau beschleunigung beschleunigung geschwindigkeit bestimmt zeit zunehmen beschleunigung geschwindigkeitszunehmen zeit beschleunigung formelzeichen -- beschleunigung formel beschleunigt bewegung andert geschwindigkeit formel fahrer tachomet fahrzeug solang fahrzeug beschleunigen nehmen geschwindigkeit z b km h pro sekund wert gelten formel rennwag auto straßenverkehr klein wert tachomet tachomet messgerat zeigen geschwindigkeit fahrzeug km h zehn sekunde autotest finden haufig aussagen sekunde verkurzen sprechweis folgend bedeuten auto beschleunigen stillstand km h herau erreichen zeit sekund geschwindigkeit km h einheit beschleunigung beispielen oben geschwindigkeit einheit km h verwenden geschickt geschwindigkeit einheit m -- angeben formel rennwagen gelten beschleunigung betragen m es pro sekund m s -- m es schreiben formelzeichen schreiben a m es gleichmaßig beschleunigen beispielen davon beschleunigung a gleich bleiben nennen gleichmaßig beschleunigen bewegung realitat manchmal abweichung konn vernachlassig vernachlassig vernachlassig beacht zeit geschwindigkeit diagramm eriona mocht experi herausfind beschleunigung neu auto beschleunigen auto wahrend freund dariu notwendig messwert tabel festhalt eriona dariu erkennen auto pro sekund m es schnell tabel stehend messwert t v diagramm zeit geschwindigkeit diagramm ubertragen entstehen ansteigend gerad tabel messweren t -- v m -- merk beschleunigung a geschwindigkeitszunehmen pro zeit einheit beschleunigung m s beschleunigt bewegung nehmen geschwindigkeit,3
243,9TQxH9BjYoh6nPuOqAo5lt,vergleich genannt beschleunigung formel rennwag auto straßenverkehr start formel rennen laut ampel ausgehen drucken fahrer gaspedal rennwag schnell geschwindigkeit nehmen sagen fahrzeug beschleunigen genau beschleunigung beschleunigung geschwindigkeit bestimmt zeit zunehmen beschleunigung geschwindigkeitszunehmen zeit beschleunigung formelzeichen -- beschleunigung formel beschleunigt bewegung andert geschwindigkeit formel fahrer tachomet fahrzeug solang fahrzeug beschleunigen nehmen geschwindigkeit z b km h pro sekund wert gelten formel rennwag auto straßenverkehr klein wert tachomet tachomet messgerat zeigen geschwindigkeit fahrzeug km h zehn sekunde autotest finden haufig aussagen sekunde verkurzen sprechweis folgend bedeuten auto beschleunigen stillstand km h herau erreichen zeit sekund geschwindigkeit km h einheit beschleunigung beispielen oben geschwindigkeit einheit km h verwenden geschickt geschwindigkeit einheit m -- angeben formel rennwagen gelten beschleunigung betragen m es pro sekund m s -- m es schreiben formelzeichen schreiben a m es gleichmaßig beschleunigen beispielen davon beschleunigung a gleich bleiben nennen gleichmaßig beschleunigen bewegung realitat manchmal abweichung konn vernachlassig vernachlassig vernachlassig beacht zeit geschwindigkeit diagramm eriona mocht experi herausfind beschleunigung neu auto beschleunigen auto wahrend freund dariu notwendig messwert tabel festhalt eriona dariu erkennen auto pro sekund m es schnell tabel stehend messwert t v diagramm zeit geschwindigkeit diagramm ubertragen entstehen ansteigend gerad tabel messweren t -- v m -- merk beschleunigung a geschwindigkeitszunehmen pro zeit einheit beschleunigung m s beschleunigt bewegung nehmen geschwindigkeit,3
244,7hy2LxaEqhmaiOnFAk9P4t,fahrstuhl fahren erst lo sowohl tur fahrstuhlkabin tur fahrstuhlschacht fest verschließen entscheid begrunden schaltung vorliegen heckensch anlauft versehentlich einschalt drucken zweiter schalter lauft beid schalter gleichzeitig gedruckt turklingel mehrfamilienhau funktionieren dagegen entwed klingeltast hauseingang klingeltast wohnungstur betatigen vieler elektrisch gerat anlage z b elektrisch heckensch sicherheitsschaltunge benutzen z b versehentlich einschalt verletz heckensch einschalt gleichzeitig schalter betatig beide schalter reih schalten motor heckensch elek trisch strom schalt s schalter es schließen schaltung heißen daher schaltung mehrfamilienhau wohnungsklingel klingelknopf sowohl hau wohnungstur betatig tastschalt parallel schalten klingeln mindester beide schalter gedruckt sprechen daher schaltung fußgangerampel entwed rot grun licht leucht hierfur benotigt umschalt abwechselnd stromkrei rot bzw grun lamp schließen groß raume treppenhausern lassen beleuchtung stelle ausschalt wechselschaltung verwend leitung miteinand verbinden abbildung zeigen lamp wechseln umgekehrt beide umschalt gleichgultig betatigen schaltung liegen schalter reih schalter schließen stromkrei schließen schaltung schalter parallel schalten stromkrei geschlossen mindest schalter schließen wechselschaltung stromkrei stelle offnen schließen,2
245,9RQyrKG4prV5xpPE2eLoOl,fohn kommen heiß luft informier uber wirkungsweis fohn beschreib,3
246,2NdtSlbc6fGauIBtarjmGJ,elektrisch gerat zeigen mehrer wirkungen gleichzeitig nenn beispiel erklar wollen geraten mehrer wirkungen gleichzeitig auftret,2
247,9VdOaN7sWNE96fMK37mrxh,lichtschranke bestehen lichtquel lichtempfindlich elektrisch bauteil sogenannt fotodiod stromkrei unterbrech schließen sobald licht bauteil fallen konn tresor schutzen uhr starten stoppen motor tur ausschalten person lichtweg unterbrechen rauch scheinen lichtschrank aktivieren licht breiten schnell uberleg warum eigenschaft verwendung lichtschranke wichtig kind jugendlich stadt sehnsuchtig darauf warten endlich weit gestern wurd neu rutschenanlag schwimmbad eroffnen parallel verlaufend bahn gegeneinand antreten lichtschranken start ziel bahn zeit stoppen fahrgast u bahn angst automatisch schließend turen gerat eingang zug lichtschranke ausstatten schließen tur verhindern solang person gegenstand einstiegsbereich befinden schon lesen aufzug schild angebracht stehen fall brand nutzen dürfen stockwerk aufgrund feuer total verraucht wurd rauch lichtschrank tur blockieren aufzug wurd weiterfahren hochhaus deutschland mussen ab bestimmten hoch besonder feuerwehraufzug konn schlusseln feuerwehr steuern,2
248,U9Ib7VHVCr8q32015qciH,gehirn verfugt uber trennen hemispharen link steuern recht seit korper kontrollieren recht,0
249,4FJImK2vkZ26KNtKVzWy2P,erklar wieso scheinen sein bleistift dick glasplatt teil zerbrochen kommen schrag link klein pinguin zoo aquarium traut auge bauch flugelflossen scheinen wasser neben wasser gestreckt kopf her schwimme bauch pinguin wasser befinden gegenub kopf seitlich versetzen licht bauch ausgehen kommen richtung abbildung zeigen versuch schulerin visiern rohr munz boden wasserwann liegen schieben gerade stab rohr vermeintlich ort munz treffen munz stab uber munz hinweg zweiter experi versuchen rohr lichtquel end zweiter rohr wasser gelingen beide rohr abbilden ausgerichtet eben lini foto zeigen verlauf lichtbundel wasser kommend oberflach treffen teil licht zuruck wasser reflektieren teil licht wasser luft ubertritt knicken lichtweg ab nennen brechung licht treten licht durchsichtigen stoff ubertritt ubergang wasser luft brechungswinkel β groß einfallswinkel α licht einfallslot brechen wegen umkehrbarkeit lichtweg ubergang luft wasser brechungswinkel β klein einfallswinkel α licht grenzflach lot brechen senkrecht auftreffend licht brechen genau betrachtung zeigen lichtbundel eben liegen stoff licht stark brechen nennen optisch dichter wasser optisch dichter luft optisch dunner gla optisch dichter gla diamant lichtbundel ubergang durchsichtig stoff ausbreitungsrichtung nennen brechung licht einfallend lichtbundel lot brechen lichtbundel liegen eben,3
250,1e8JELgUNWy7k1bvzYicQy,gehirn verfugt uber trennen hemispharen link steuern recht seit korper kontrollieren recht bitt antwort stichwort eingeben,2
251,34MDIBJ3eNGaa82pWucgPt,zahl text genannt fossile brennstoff viel maschine gerat alltag erleichtern einfach komfortabl z b elektrisch kuchenger waschmaschinen comput mobiltelefon viel mehr gerat gemeinsam benotigen energi woher nehmen energi energiequell wichtigst energiequel erd sonn groß nutzbaren energi sonn abhangig ort wetter tageszeit jahreszeit energiequel erdrot erdrot anziehungskraft mond verursachen gezeit verbindung sonn verursachen erdrot wind unterschiedlich erwarmung erd schließlich stehen erdwarm verfugung energi erdinneren erdrot erdrot drehung erd eigen ach regen energiequelle heut nutzen verstarkt sogenennen regen erneuernd energiequell gehor beispiel windenergi gezeitenenergi energi biomass energi wasserkraft regenerativ energiequellen fast unbegrenzt erneuern allerd stehen regenerativ energiequellen weit verfugung beispiel windenergi haufig nutzbar wind regelmaßig stark wehen fruh kosten hoch kraftwerk regen energiequell nutzen daher werden kraftwerk selten bauen seit zeit deutschland ausbau kraftwerk regenerativ energiequellen deutlich vorantreiben anstrengung anteil regenerativ energiequell nachst jahr steigern fossil brennstoff fossilen brennstoff kohl erdga erdol wichtig grundlag hoch lebensstandard begrenzt vorrat mussen geschont neben ausbau nutzung regenerativ energiequellen musse lernen energi sparsam umzugeh sparsam motor gut gebaudedammunge verandern lebensgewohnheit konne helfen fossil energievorr schon energi fossil brennstoff speichern ursprung sonnenenergi brennstoff entstehen million jahr uberrest pflanze tier erst energi sonn lebensfahig wachstumsprozess benotigt sagen großt teil unser energi ursprung sonnenenergi sprechen naturlich vorkommen primarenergi primarenergi nutzenergi erdga gastherm verbrannt primarenergi direkt gewunscht energieform umwandeln fall thermisch energi wunschen energi nennen nutzenergi vieler fallen primarenergi jedoch direkt nutzenergi umwandeln verdeutlichen folgend beispiel kohl kohlekraftwerk verbrennen dabei primarenergi teilweis elektrisch energi umgewandelt lassen leicht einzeln haushalt transportieren elektrisch energi gewunscht nutzenergi uberfuhren lamp wandeln beispiel elektrisch energi licht merk art energi ursprung natur unterscheiden primarenergi nutzenergi,2
252,6fUZ5CMyPUP5OnlFOReoAb,beschreib unterschi fest lose roll last bewegen schwer lasten kannst mithilf seil rolle beweg seil laufen dabei uber roll folgend grafik siehst mensch fruh schwer lasten verschied art oberer stockwerk haus transportierten heuen last mithilf roll seile hochgehoben bewegen fest roll last seilend befestigen seil lauft uber roll balken befestigt roll fest roll nennen arbeit ziehen seil unten dadurch last oben anheben notwendig zugkraft dabei genauso groß gewichtskraft last last m anheben arbeit m seil ziehen sagen kraftweg lastweg gleich groß fest roll andern richtung kraft last wichen gegenstand lose roll roll last angebracht seil laufen uber roll oben hau balken befestigen arbeit stehen balkon ziehen seil roll last oben balkon roll lose roll nennen zusammen last bewegen dabei zugkraft heben last anwenden halb groß gewichtskraft betragen gewichtskraft z b n betragen zugkraft n losen roll kraft sparen dafur kraftweg doppelt lang last z b m angehoben seil m weit beweg merk fest roll richtung kraft verandern zugkraft genau groß gewichtskraft losen roll zugkraft halb groß gewichtskraft last kraftweg dafur doppelt groß lastweg,2
253,6R8qEcSfsq86rZbiPRemMQ,begrund warum heben schwer last lose rolle verwenden last bewegen schwer lasten kannst mithilf seil rolle beweg seil laufen dabei uber roll folgend grafik siehst mensch fruh schwer lasten verschied art oberer stockwerk haus transportierten heuen last mithilf roll seile hochgehoben bewegen fest roll last seilend befestigen seil lauft uber roll balken befestigt roll fest roll nennen arbeit ziehen seil unten dadurch last oben anheben notwendig zugkraft dabei genauso groß gewichtskraft last last m anheben arbeit m seil ziehen sagen kraftweg lastweg gleich groß fest roll andern richtung kraft last wichen gegenstand lose roll roll last angebracht seil laufen uber roll oben hau balken befestigen arbeit stehen balkon ziehen seil roll last oben balkon roll lose roll nennen zusammen last bewegen dabei zugkraft heben last anwenden halb groß gewichtskraft betragen gewichtskraft z b n betragen zugkraft n losen roll kraft sparen dafur kraftweg doppelt lang last z b m angehoben seil m weit beweg merk fest roll richtung kraft verandern zugkraft genau groß gewichtskraft losen roll zugkraft halb groß gewichtskraft last kraftweg dafur doppelt groß lastweg,2
254,5FBVri0iGGB6Rj3tvM4OYd,nenn formelzeich einheit elektrisch widerstand widerstand strom metal drahen frei elektronen ungeordnet draht bewegen ober teil grafik drahen spannungsquel anschließen frei elektron drahen pluspol treiben unter teil grafik elektron stoßen dabei atomen drahen zusammen dadurch elektron bewegung eingeschranken je mehr zusammenstoß stattfinden desto gering elektronenstrom zusammenstoß beginnen atom heftig schwingen außen machen erwarmung draht bemerkbar metal drahen elektrisch bauteil schrank elektrisch strom eigenschaft elektrisch widerstand nennen spannung widerstand stark strom stromkrei hangen spannung elektrisch widerstand bauteil ab spannung treiben elektron elektrisch strom jedoch widerstand bauteil eingeschrankt gleich spannung gelten je groß widerstand bauteil desto klein elektrisch stromstark berechnung widerstand widerstand elektrisch bauteil kannst berechnen dividierst spannung stromstark elektrisch widerstand spannung stromstark r u i elektrisch widerstand formelzeich r einheit ohm wurd physik georg simon ohm benannt einheit ohm griechisch buchstabe ω omega abgekurzt groß widerstand kω kiloohm mω megaohm angeben ohm volt amp m ω k ω k ω ω dividier dividieren groß groß teil beispiel berechnung elektrisch widerstand beispiel kannst elektrisch widerstand berechnen u v i ma a suchen r rechnung r u i r v a r v a r ω spannung v lampch widerstand ω merk leiter elektrisch gerat schranke elektrisch strom eigenschaft elektrisch widerstand bezeichnen groß widerstand formel berechnen r u i formelzeich r einheit ohm ω,2
